Macrotrends Data Download

Sugar Prices - 37 Year Historical Chart

Disclaimer and Terms of Use: Historical data is provided "as is" and solely
for informational purposes - not for trading purposes or advice.
Neither MacroTrends LLC nor any of our information providers will be liable
for any damages relating to your use of the data provided.

ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
1994-01-10,0.1028
1994-01-11,0.1053
1994-01-12,0.1045
1994-01-13,0.1034
1994-01-14,0.1034
1994-01-17,0.1016
1994-01-18,0.1019
1994-01-19,0.1004
1994-01-20,0.1018
1994-01-21,0.1010
1994-01-24,0.1016
1994-01-25,0.1015
1994-01-26,0.1006
1994-01-27,0.1016
1994-01-28,0.1026
1994-01-31,0.1032
1994-02-01,0.1015
1994-02-02,0.1033
1994-02-03,0.1066
1994-02-04,0.1079
1994-02-07,0.1073
1994-02-08,0.1069
1994-02-09,0.1071
1994-02-10,0.1073
1994-02-11,0.1080
1994-02-14,0.1093
1994-02-15,0.1071
1994-02-16,0.1081
1994-02-17,0.1089
1994-02-18,0.1095
1994-02-22,0.1070
1994-02-23,0.1101
1994-02-24,0.1120
1994-02-25,0.1122
1994-02-28,0.1119
1994-03-01,0.1139
1994-03-02,0.1128
1994-03-03,0.1135
1994-03-04,0.1150
1994-03-07,0.1150
1994-03-08,0.1135
1994-03-09,0.1149
1994-03-10,0.1162
1994-03-11,0.1182
1994-03-14,0.1208
1994-03-15,0.1189
1994-03-16,0.1184
1994-03-17,0.1186
1994-03-18,0.1178
1994-03-21,0.1186
1994-03-22,0.1191
1994-03-23,0.1186
1994-03-24,0.1196
1994-03-25,0.1191
1994-03-28,0.1190
1994-03-29,0.1166
1994-03-30,0.1175
1994-03-31,0.1169
1994-04-04,0.1168
1994-04-05,0.1193
1994-04-06,0.1098
1994-04-07,0.1104
1994-04-08,0.1100
1994-04-11,0.1071
1994-04-12,0.1031
1994-04-13,0.1076
1994-04-14,0.1069
1994-04-15,0.1089
1994-04-18,0.1082
1994-04-19,0.1076
1994-04-20,0.1067
1994-04-21,0.1107
1994-04-22,0.1137
1994-04-25,0.1151
1994-04-26,0.1157
1994-04-28,0.1162
1994-04-29,0.1149
1994-05-02,0.1132
1994-05-03,0.1136
1994-05-04,0.1150
1994-05-05,0.1175
1994-05-06,0.1168
1994-05-09,0.1180
1994-05-10,0.1178
1994-05-11,0.1210
1994-05-12,0.1211
1994-05-13,0.1180
1994-05-16,0.1177
1994-05-17,0.1179
1994-05-18,0.1206
1994-05-19,0.1205
1994-05-20,0.1176
1994-05-23,0.1216
1994-05-24,0.1182
1994-05-25,0.1174
1994-05-26,0.1179
1994-05-27,0.1166
1994-05-31,0.1187
1994-06-01,0.1207
1994-06-02,0.1191
1994-06-03,0.1199
1994-06-06,0.1195
1994-06-07,0.1209
1994-06-08,0.1225
1994-06-09,0.1236
1994-06-10,0.1241
1994-06-13,0.1228
1994-06-14,0.1232
1994-06-15,0.1229
1994-06-16,0.1234
1994-06-17,0.1236
1994-06-20,0.1206
1994-06-21,0.1205
1994-06-22,0.1186
1994-06-23,0.1207
1994-06-24,0.1217
1994-06-27,0.1142
1994-06-28,0.1146
1994-06-29,0.1150
1994-06-30,0.1162
1994-07-01,0.1170
1994-07-05,0.1167
1994-07-06,0.1156
1994-07-07,0.1108
1994-07-08,0.1117
1994-07-11,0.1141
1994-07-12,0.1145
1994-07-13,0.1145
1994-07-14,0.1162
1994-07-15,0.1188
1994-07-18,0.1214
1994-07-19,0.1214
1994-07-20,0.1201
1994-07-21,0.1204
1994-07-22,0.1205
1994-07-25,0.1192
1994-07-26,0.1173
1994-07-27,0.1182
1994-07-28,0.1193
1994-07-29,0.1175
1994-08-01,0.1179
1994-08-02,0.1153
1994-08-03,0.1164
1994-08-04,0.1196
1994-08-05,0.1196
1994-08-08,0.1187
1994-08-09,0.1192
1994-08-10,0.1205
1994-08-11,0.1200
1994-08-12,0.1197
1994-08-15,0.1194
1994-08-16,0.1199
1994-08-17,0.1197
1994-08-18,0.1225
1994-08-19,0.1238
1994-08-22,0.1226
1994-08-23,0.1228
1994-08-24,0.1216
1994-08-25,0.1229
1994-08-26,0.1212
1994-08-29,0.1226
1994-08-30,0.1231
1994-08-31,0.1230
1994-09-01,0.1223
1994-09-02,0.1228
1994-09-06,0.1208
1994-09-07,0.1253
1994-09-08,0.1246
1994-09-09,0.1247
1994-09-12,0.1249
1994-09-13,0.1265
1994-09-14,0.1292
1994-09-15,0.1293
1994-09-16,0.1288
1994-09-19,0.1290
1994-09-20,0.1294
1994-09-21,0.1272
1994-09-22,0.1273
1994-09-23,0.1250
1994-09-26,0.1282
1994-09-27,0.1266
1994-09-28,0.1258
1994-09-29,0.1272
1994-09-30,0.1263
1994-10-03,0.1269
1994-10-04,0.1260
1994-10-05,0.1264
1994-10-06,0.1256
1994-10-07,0.1264
1994-10-10,0.1258
1994-10-11,0.1229
1994-10-12,0.1247
1994-10-13,0.1244
1994-10-14,0.1263
1994-10-17,0.1294
1994-10-18,0.1283
1994-10-19,0.1295
1994-10-20,0.1293
1994-10-21,0.1284
1994-10-24,0.1284
1994-10-25,0.1287
1994-10-26,0.1297
1994-10-27,0.1301
1994-10-28,0.1294
1994-10-31,0.1300
1994-11-01,0.1305
1994-11-02,0.1334
1994-11-03,0.1326
1994-11-04,0.1341
1994-11-07,0.1349
1994-11-08,0.1337
1994-11-09,0.1330
1994-11-10,0.1339
1994-11-11,0.1380
1994-11-14,0.1380
1994-11-15,0.1383
1994-11-16,0.1366
1994-11-17,0.1383
1994-11-18,0.1404
1994-11-21,0.1407
1994-11-22,0.1462
1994-11-23,0.1456
1994-11-25,0.1456
1994-11-28,0.1510
1994-11-29,0.1488
1994-11-30,0.1488
1994-12-01,0.1457
1994-12-02,0.1445
1994-12-05,0.1455
1994-12-06,0.1481
1994-12-07,0.1466
1994-12-08,0.1459
1994-12-09,0.1434
1994-12-12,0.1444
1994-12-13,0.1466
1994-12-14,0.1462
1994-12-15,0.1489
1994-12-16,0.1520
1994-12-19,0.1480
1994-12-20,0.1496
1994-12-21,0.1471
1994-12-22,0.1491
1994-12-23,0.1506
1994-12-27,0.1494
1994-12-28,0.1492
1994-12-29,0.1481
1994-12-30,0.1502
1995-01-03,0.1526
1995-01-04,0.1574
1995-01-05,0.1556
1995-01-06,0.1563
1995-01-09,0.1543
1995-01-10,0.1536
1995-01-11,0.1508
1995-01-12,0.1523
1995-01-13,0.1409
1995-01-16,0.1413
1995-01-17,0.1439
1995-01-18,0.1465
1995-01-19,0.1483
1995-01-20,0.1519
1995-01-23,0.1489
1995-01-24,0.1475
1995-01-25,0.1455
1995-01-26,0.1450
1995-01-27,0.1447
1995-01-30,0.1436
1995-01-31,0.1409
1995-02-01,0.1424
1995-02-02,0.1446
1995-02-03,0.1437
1995-02-06,0.1374
1995-02-07,0.1387
1995-02-08,0.1387
1995-02-09,0.1411
1995-02-10,0.1424
1995-02-13,0.1429
1995-02-14,0.1446
1995-02-15,0.1438
1995-02-16,0.1462
1995-02-17,0.1481
1995-02-21,0.1479
1995-02-22,0.1469
1995-02-23,0.1501
1995-02-24,0.1493
1995-02-27,0.1461
1995-02-28,0.1476
1995-03-01,0.1491
1995-03-02,0.1482
1995-03-03,0.1479
1995-03-06,0.1464
1995-03-07,0.1468
1995-03-08,0.1439
1995-03-09,0.1459
1995-03-10,0.1461
1995-03-13,0.1474
1995-03-14,0.1449
1995-03-15,0.1419
1995-03-16,0.1412
1995-03-17,0.1411
1995-03-20,0.1434
1995-03-21,0.1424
1995-03-22,0.1451
1995-03-23,0.1464
1995-03-24,0.1463
1995-03-27,0.1467
1995-03-28,0.1506
1995-03-29,0.1466
1995-03-30,0.1484
1995-03-31,0.1484
1995-04-03,0.1434
1995-04-04,0.1476
1995-04-05,0.1431
1995-04-06,0.1441
1995-04-07,0.1444
1995-04-10,0.1415
1995-04-11,0.1381
1995-04-12,0.1367
1995-04-13,0.1300
1995-04-17,0.1283
1995-04-18,0.1321
1995-04-19,0.1320
1995-04-20,0.1343
1995-04-21,0.1362
1995-04-24,0.1238
1995-04-25,0.1336
1995-04-26,0.1313
1995-04-27,0.1314
1995-04-28,0.1304
1995-05-01,0.1327
1995-05-02,0.1323
1995-05-03,0.1331
1995-05-04,0.1335
1995-05-05,0.1361
1995-05-08,0.1375
1995-05-09,0.1343
1995-05-10,0.1343
1995-05-11,0.1306
1995-05-12,0.1314
1995-05-15,0.1334
1995-05-16,0.1385
1995-05-17,0.1378
1995-05-18,0.1372
1995-05-19,0.1363
1995-05-22,0.1356
1995-05-23,0.1356
1995-05-24,0.1372
1995-05-25,0.1370
1995-05-26,0.1342
1995-05-30,0.1317
1995-05-31,0.1383
1995-06-01,0.1384
1995-06-02,0.1362
1995-06-05,0.1360
1995-06-06,0.1392
1995-06-07,0.1386
1995-06-08,0.1414
1995-06-09,0.1406
1995-06-12,0.1385
1995-06-13,0.1354
1995-06-14,0.1361
1995-06-15,0.1367
1995-06-16,0.1372
1995-06-19,0.1363
1995-06-20,0.1387
1995-06-21,0.1403
1995-06-22,0.1411
1995-06-23,0.1456
1995-06-26,0.1483
1995-06-27,0.1471
1995-06-28,0.1424
1995-06-29,0.1422
1995-06-30,0.1425
1995-07-03,0.1425
1995-07-05,0.1413
1995-07-06,0.1420
1995-07-07,0.1364
1995-07-10,0.1371
1995-07-11,0.1374
1995-07-12,0.1298
1995-07-13,0.1315
1995-07-14,0.1292
1995-07-17,0.1283
1995-07-18,0.1284
1995-07-19,0.1284
1995-07-20,0.1314
1995-07-21,0.1340
1995-07-24,0.1379
1995-07-25,0.1377
1995-07-26,0.1369
1995-07-27,0.1364
1995-07-28,0.1365
1995-07-31,0.1369
1995-08-01,0.1373
1995-08-02,0.1373
1995-08-03,0.1358
1995-08-04,0.1370
1995-08-07,0.1390
1995-08-08,0.1385
1995-08-09,0.1402
1995-08-10,0.1403
1995-08-11,0.1417
1995-08-14,0.1415
1995-08-15,0.1395
1995-08-16,0.1397
1995-08-17,0.1371
1995-08-18,0.1437
1995-08-21,0.1397
1995-08-22,0.1379
1995-08-23,0.1420
1995-08-24,0.1397
1995-08-25,0.1355
1995-08-28,0.1313
1995-08-29,0.1296
1995-08-30,0.1290
1995-08-31,0.1288
1995-09-01,0.1315
1995-09-05,0.1307
1995-09-06,0.1283
1995-09-07,0.1286
1995-09-08,0.1296
1995-09-11,0.1280
1995-09-12,0.1278
1995-09-13,0.1281
1995-09-14,0.1253
1995-09-15,0.1254
1995-09-18,0.1247
1995-09-19,0.1249
1995-09-20,0.1263
1995-09-21,0.1277
1995-09-22,0.1283
1995-09-25,0.1272
1995-09-26,0.1251
1995-09-27,0.1262
1995-09-28,0.1270
1995-09-29,0.1231
1995-10-02,0.1178
1995-10-03,0.1180
1995-10-04,0.1189
1995-10-05,0.1201
1995-10-06,0.1192
1995-10-09,0.1188
1995-10-10,0.1184
1995-10-11,0.1199
1995-10-12,0.1204
1995-10-13,0.1208
1995-10-16,0.1208
1995-10-17,0.1181
1995-10-18,0.1195
1995-10-19,0.1208
1995-10-20,0.1204
1995-10-23,0.1201
1995-10-24,0.1215
1995-10-25,0.1208
1995-10-26,0.1187
1995-10-27,0.1178
1995-10-30,0.1182
1995-10-31,0.1180
1995-11-01,0.1191
1995-11-02,0.1196
1995-11-03,0.1196
1995-11-06,0.1202
1995-11-07,0.1210
1995-11-08,0.1200
1995-11-09,0.1166
1995-11-10,0.1183
1995-11-13,0.1194
1995-11-14,0.1195
1995-11-15,0.1196
1995-11-16,0.1205
1995-11-17,0.1187
1995-11-20,0.1180
1995-11-21,0.1192
1995-11-22,0.1203
1995-11-24,0.1203
1995-11-27,0.1212
1995-11-28,0.1196
1995-11-29,0.1210
1995-11-30,0.1210
1995-12-01,0.1245
1995-12-04,0.1240
1995-12-05,0.1236
1995-12-06,0.1236
1995-12-07,0.1240
1995-12-08,0.1250
1995-12-11,0.1244
1995-12-12,0.1229
1995-12-13,0.1222
1995-12-14,0.1248
1995-12-15,0.1241
1995-12-18,0.1228
1995-12-19,0.1228
1995-12-20,0.1243
1995-12-21,0.1249
1995-12-22,0.1244
1995-12-26,0.1244
1995-12-27,0.1244
1995-12-28,0.1249
1995-12-29,0.1248
1996-01-02,0.1276
1996-01-03,0.1279
1996-01-04,0.1268
1996-01-05,0.1272
1996-01-08,0.1272
1996-01-09,0.1272
1996-01-10,0.1280
1996-01-11,0.1259
1996-01-12,0.1260
1996-01-15,0.1251
1996-01-16,0.1182
1996-01-17,0.1193
1996-01-18,0.1214
1996-01-19,0.1236
1996-01-22,0.1242
1996-01-23,0.1241
1996-01-24,0.1240
1996-01-25,0.1248
1996-01-26,0.1291
1996-01-29,0.1316
1996-01-30,0.1308
1996-01-31,0.1283
1996-02-01,0.1261
1996-02-02,0.1277
1996-02-05,0.1280
1996-02-06,0.1269
1996-02-07,0.1251
1996-02-08,0.1273
1996-02-09,0.1265
1996-02-12,0.1295
1996-02-13,0.1289
1996-02-14,0.1297
1996-02-15,0.1312
1996-02-16,0.1339
1996-02-20,0.1324
1996-02-21,0.1306
1996-02-22,0.1318
1996-02-23,0.1300
1996-02-26,0.1313
1996-02-27,0.1319
1996-02-28,0.1337
1996-02-29,0.1298
1996-03-01,0.1292
1996-03-04,0.1287
1996-03-05,0.1274
1996-03-06,0.1290
1996-03-07,0.1283
1996-03-08,0.1271
1996-03-11,0.1317
1996-03-12,0.1306
1996-03-13,0.1316
1996-03-14,0.1324
1996-03-15,0.1323
1996-03-18,0.1337
1996-03-19,0.1353
1996-03-20,0.1348
1996-03-21,0.1328
1996-03-22,0.1328
1996-03-25,0.1318
1996-03-26,0.1308
1996-03-27,0.1289
1996-03-28,0.1269
1996-03-29,0.1280
1996-04-01,0.1267
1996-04-02,0.1262
1996-04-03,0.1296
1996-04-04,0.1294
1996-04-08,0.1292
1996-04-09,0.1268
1996-04-10,0.1278
1996-04-11,0.1275
1996-04-12,0.1263
1996-04-15,0.1280
1996-04-16,0.1269
1996-04-17,0.1253
1996-04-18,0.1217
1996-04-19,0.1214
1996-04-22,0.1210
1996-04-23,0.1219
1996-04-24,0.1200
1996-04-25,0.1181
1996-04-26,0.1178
1996-04-29,0.1152
1996-04-30,0.1133
1996-05-01,0.1132
1996-05-02,0.1149
1996-05-03,0.1160
1996-05-06,0.1136
1996-05-07,0.1158
1996-05-08,0.1195
1996-05-09,0.1176
1996-05-10,0.1181
1996-05-13,0.1177
1996-05-14,0.1196
1996-05-15,0.1201
1996-05-16,0.1198
1996-05-17,0.1235
1996-05-20,0.1255
1996-05-21,0.1244
1996-05-22,0.1241
1996-05-23,0.1226
1996-05-24,0.1223
1996-05-28,0.1204
1996-05-29,0.1200
1996-05-30,0.1217
1996-05-31,0.1223
1996-06-03,0.1221
1996-06-04,0.1235
1996-06-05,0.1225
1996-06-06,0.1250
1996-06-07,0.1264
1996-06-10,0.1236
1996-06-11,0.1266
1996-06-12,0.1261
1996-06-13,0.1255
1996-06-14,0.1263
1996-06-17,0.1257
1996-06-18,0.1250
1996-06-19,0.1239
1996-06-20,0.1265
1996-06-21,0.1287
1996-06-24,0.1272
1996-06-25,0.1273
1996-06-26,0.1236
1996-06-27,0.1270
1996-06-28,0.1250
1996-07-01,0.1239
1996-07-02,0.1257
1996-07-03,0.1271
1996-07-05,0.1271
1996-07-08,0.1297
1996-07-09,0.1308
1996-07-10,0.1284
1996-07-11,0.1299
1996-07-12,0.1317
1996-07-15,0.1311
1996-07-16,0.1289
1996-07-17,0.1298
1996-07-18,0.1288
1996-07-19,0.1276
1996-07-22,0.1266
1996-07-23,0.1251
1996-07-24,0.1273
1996-07-25,0.1287
1996-07-26,0.1306
1996-07-29,0.1293
1996-07-30,0.1279
1996-07-31,0.1258
1996-08-01,0.1265
1996-08-02,0.1257
1996-08-05,0.1252
1996-08-06,0.1245
1996-08-07,0.1210
1996-08-08,0.1213
1996-08-09,0.1211
1996-08-12,0.1223
1996-08-13,0.1254
1996-08-14,0.1242
1996-08-15,0.1207
1996-08-16,0.1214
1996-08-19,0.1228
1996-08-20,0.1180
1996-08-21,0.1237
1996-08-22,0.1248
1996-08-23,0.1241
1996-08-26,0.1229
1996-08-27,0.1223
1996-08-28,0.1224
1996-08-29,0.1223
1996-08-30,0.1232
1996-09-03,0.1258
1996-09-04,0.1255
1996-09-05,0.1242
1996-09-06,0.1246
1996-09-09,0.1256
1996-09-10,0.1237
1996-09-11,0.1235
1996-09-12,0.1230
1996-09-13,0.1196
1996-09-16,0.1194
1996-09-17,0.1170
1996-09-18,0.1165
1996-09-19,0.1164
1996-09-20,0.1133
1996-09-23,0.1156
1996-09-24,0.1133
1996-09-25,0.1123
1996-09-26,0.1117
1996-09-27,0.1104
1996-09-30,0.1122
1996-10-01,0.1176
1996-10-02,0.1186
1996-10-03,0.1187
1996-10-04,0.1181
1996-10-07,0.1184
1996-10-08,0.1178
1996-10-09,0.1179
1996-10-10,0.1164
1996-10-11,0.1171
1996-10-14,0.1170
1996-10-15,0.1170
1996-10-16,0.1174
1996-10-17,0.1190
1996-10-18,0.1164
1996-10-21,0.1150
1996-10-22,0.1158
1996-10-23,0.1153
1996-10-24,0.1147
1996-10-25,0.1153
1996-10-28,0.1155
1996-10-29,0.1143
1996-10-30,0.1141
1996-10-31,0.1115
1996-11-01,0.1126
1996-11-04,0.1126
1996-11-05,0.1108
1996-11-06,0.1128
1996-11-07,0.1146
1996-11-08,0.1122
1996-11-11,0.1125
1996-11-12,0.1119
1996-11-13,0.1125
1996-11-14,0.1109
1996-11-15,0.1111
1996-11-18,0.1120
1996-11-19,0.1141
1996-11-20,0.1138
1996-11-21,0.1133
1996-11-22,0.1139
1996-11-25,0.1135
1996-11-26,0.1150
1996-11-27,0.1147
1996-11-29,0.1147
1996-12-02,0.1148
1996-12-03,0.1109
1996-12-04,0.1117
1996-12-05,0.1115
1996-12-06,0.1112
1996-12-09,0.1109
1996-12-10,0.1119
1996-12-11,0.1121
1996-12-12,0.1123
1996-12-13,0.1148
1996-12-16,0.1134
1996-12-17,0.1147
1996-12-18,0.1159
1996-12-19,0.1159
1996-12-20,0.1151
1996-12-23,0.1144
1996-12-24,0.1154
1996-12-26,0.1154
1996-12-27,0.1147
1996-12-30,0.1167
1996-12-31,0.1182
1997-01-02,0.1153
1997-01-03,0.1177
1997-01-06,0.1153
1997-01-07,0.1153
1997-01-08,0.1156
1997-01-09,0.1130
1997-01-10,0.1127
1997-01-13,0.1123
1997-01-14,0.1133
1997-01-15,0.1124
1997-01-16,0.1136
1997-01-17,0.1117
1997-01-20,0.1095
1997-01-21,0.1091
1997-01-22,0.1066
1997-01-23,0.1068
1997-01-24,0.1080
1997-01-27,0.1094
1997-01-28,0.1092
1997-01-29,0.1072
1997-01-30,0.1070
1997-01-31,0.1082
1997-02-03,0.1070
1997-02-04,0.1071
1997-02-05,0.1105
1997-02-06,0.1092
1997-02-07,0.1091
1997-02-10,0.1081
1997-02-11,0.1090
1997-02-12,0.1088
1997-02-13,0.1083
1997-02-14,0.1109
1997-02-18,0.1120
1997-02-19,0.1134
1997-02-20,0.1145
1997-02-21,0.1140
1997-02-24,0.1122
1997-02-25,0.1111
1997-02-26,0.1120
1997-02-27,0.1119
1997-02-28,0.1117
1997-03-03,0.1119
1997-03-04,0.1124
1997-03-05,0.1119
1997-03-06,0.1136
1997-03-07,0.1128
1997-03-10,0.1134
1997-03-11,0.1121
1997-03-12,0.1110
1997-03-13,0.1105
1997-03-14,0.1120
1997-03-17,0.1114
1997-03-18,0.1117
1997-03-19,0.1103
1997-03-20,0.1111
1997-03-21,0.1111
1997-03-24,0.1129
1997-03-25,0.1119
1997-03-26,0.1108
1997-03-27,0.1109
1997-03-31,0.1112
1997-04-01,0.1129
1997-04-02,0.1127
1997-04-03,0.1135
1997-04-04,0.1137
1997-04-07,0.1130
1997-04-08,0.1146
1997-04-09,0.1166
1997-04-10,0.1163
1997-04-11,0.1179
1997-04-14,0.1156
1997-04-15,0.1154
1997-04-16,0.1147
1997-04-17,0.1125
1997-04-18,0.1147
1997-04-21,0.1154
1997-04-22,0.1157
1997-04-23,0.1183
1997-04-24,0.1152
1997-04-25,0.1168
1997-04-28,0.1186
1997-04-29,0.1134
1997-04-30,0.1151
1997-05-01,0.1127
1997-05-02,0.1124
1997-05-05,0.1138
1997-05-06,0.1137
1997-05-07,0.1139
1997-05-08,0.1141
1997-05-09,0.1154
1997-05-12,0.1152
1997-05-13,0.1160
1997-05-14,0.1159
1997-05-15,0.1151
1997-05-16,0.1155
1997-05-19,0.1151
1997-05-20,0.1163
1997-05-21,0.1170
1997-05-22,0.1154
1997-05-23,0.1163
1997-05-27,0.1177
1997-05-28,0.1168
1997-05-29,0.1176
1997-05-30,0.1173
1997-06-02,0.1196
1997-06-03,0.1219
1997-06-04,0.1208
1997-06-05,0.1221
1997-06-06,0.1217
1997-06-09,0.1214
1997-06-10,0.1200
1997-06-11,0.1202
1997-06-12,0.1215
1997-06-13,0.1209
1997-06-16,0.1207
1997-06-17,0.1205
1997-06-18,0.1205
1997-06-19,0.1203
1997-06-20,0.1177
1997-06-23,0.1183
1997-06-24,0.1198
1997-06-25,0.1195
1997-06-26,0.1190
1997-06-27,0.1186
1997-06-30,0.1183
1997-07-01,0.1206
1997-07-02,0.1189
1997-07-03,0.1189
1997-07-07,0.1187
1997-07-08,0.1185
1997-07-09,0.1186
1997-07-10,0.1192
1997-07-11,0.1202
1997-07-14,0.1179
1997-07-15,0.1185
1997-07-16,0.1205
1997-07-17,0.1203
1997-07-18,0.1206
1997-07-21,0.1209
1997-07-22,0.1241
1997-07-23,0.1233
1997-07-24,0.1223
1997-07-25,0.1253
1997-07-28,0.1254
1997-07-29,0.1250
1997-07-30,0.1250
1997-07-31,0.1255
1997-08-01,0.1249
1997-08-04,0.1244
1997-08-05,0.1246
1997-08-06,0.1250
1997-08-07,0.1251
1997-08-08,0.1224
1997-08-11,0.1225
1997-08-12,0.1234
1997-08-13,0.1235
1997-08-14,0.1238
1997-08-15,0.1254
1997-08-18,0.1273
1997-08-19,0.1264
1997-08-20,0.1259
1997-08-21,0.1268
1997-08-22,0.1258
1997-08-25,0.1261
1997-08-26,0.1284
1997-08-27,0.1267
1997-08-28,0.1273
1997-08-29,0.1268
1997-09-02,0.1287
1997-09-03,0.1280
1997-09-04,0.1297
1997-09-05,0.1277
1997-09-08,0.1273
1997-09-09,0.1284
1997-09-10,0.1269
1997-09-11,0.1285
1997-09-12,0.1273
1997-09-15,0.1277
1997-09-16,0.1265
1997-09-17,0.1275
1997-09-18,0.1262
1997-09-19,0.1267
1997-09-22,0.1238
1997-09-23,0.1248
1997-09-24,0.1241
1997-09-25,0.1331
1997-09-26,0.1233
1997-09-29,0.1252
1997-09-30,0.1254
1997-10-01,0.1277
1997-10-02,0.1280
1997-10-03,0.1282
1997-10-06,0.1284
1997-10-07,0.1283
1997-10-08,0.1300
1997-10-09,0.1289
1997-10-10,0.1288
1997-10-13,0.1281
1997-10-14,0.1285
1997-10-15,0.1291
1997-10-16,0.1268
1997-10-17,0.1284
1997-10-20,0.1271
1997-10-21,0.1266
1997-10-22,0.1261
1997-10-23,0.1272
1997-10-24,0.1275
1997-10-27,0.1295
1997-10-28,0.1274
1997-10-29,0.1314
1997-10-30,0.1324
1997-10-31,0.1331
1997-11-03,0.1331
1997-11-04,0.1329
1997-11-05,0.1329
1997-11-06,0.1327
1997-11-07,0.1324
1997-11-10,0.1310
1997-11-11,0.1346
1997-11-12,0.1323
1997-11-13,0.1331
1997-11-14,0.1327
1997-11-17,0.1331
1997-11-18,0.1317
1997-11-19,0.1324
1997-11-20,0.1290
1997-11-21,0.1289
1997-11-24,0.1292
1997-11-25,0.1309
1997-11-26,0.1307
1997-11-28,0.1307
1997-12-01,0.1336
1997-12-02,0.1325
1997-12-03,0.1309
1997-12-04,0.1298
1997-12-05,0.1302
1997-12-08,0.1311
1997-12-09,0.1286
1997-12-10,0.1294
1997-12-11,0.1276
1997-12-12,0.1272
1997-12-15,0.1281
1997-12-16,0.1256
1997-12-17,0.1263
1997-12-18,0.1294
1997-12-19,0.1288
1997-12-22,0.1280
1997-12-23,0.1272
1997-12-24,0.1280
1997-12-26,0.1280
1997-12-29,0.1286
1997-12-30,0.1290
1997-12-31,0.1270
1998-01-02,0.1270
1998-01-05,0.1256
1998-01-06,0.1254
1998-01-07,0.1219
1998-01-08,0.1210
1998-01-09,0.1207
1998-01-12,0.1174
1998-01-13,0.1178
1998-01-14,0.1177
1998-01-15,0.1141
1998-01-16,0.1136
1998-01-20,0.1140
1998-01-21,0.1148
1998-01-22,0.1152
1998-01-23,0.1157
1998-01-26,0.1150
1998-01-27,0.1120
1998-01-28,0.1147
1998-01-29,0.1144
1998-01-30,0.1143
1998-02-02,0.1150
1998-02-03,0.1145
1998-02-04,0.1133
1998-02-05,0.1116
1998-02-06,0.1099
1998-02-09,0.1107
1998-02-10,0.1118
1998-02-11,0.1132
1998-02-12,0.1158
1998-02-13,0.1155
1998-02-17,0.1142
1998-02-18,0.1119
1998-02-19,0.1122
1998-02-20,0.1093
1998-02-23,0.1059
1998-02-24,0.1036
1998-02-25,0.1048
1998-02-26,0.1030
1998-02-27,0.1053
1998-03-02,0.1073
1998-03-03,0.1076
1998-03-04,0.1075
1998-03-05,0.1062
1998-03-06,0.1062
1998-03-09,0.1046
1998-03-10,0.1030
1998-03-11,0.1016
1998-03-12,0.1017
1998-03-13,0.1030
1998-03-16,0.1042
1998-03-17,0.1047
1998-03-18,0.1077
1998-03-19,0.1084
1998-03-20,0.1091
1998-03-23,0.1084
1998-03-24,0.1088
1998-03-25,0.1091
1998-03-26,0.1087
1998-03-27,0.1073
1998-03-30,0.1081
1998-03-31,0.1107
1998-04-01,0.1093
1998-04-02,0.1082
1998-04-03,0.1092
1998-04-06,0.1080
1998-04-07,0.1067
1998-04-08,0.1041
1998-04-09,0.1052
1998-04-13,0.1006
1998-04-14,0.1039
1998-04-15,0.1023
1998-04-16,0.1009
1998-04-17,0.1004
1998-04-20,0.0988
1998-04-21,0.1012
1998-04-22,0.1009
1998-04-23,0.1017
1998-04-24,0.1007
1998-04-27,0.1012
1998-04-28,0.0996
1998-04-29,0.0960
1998-04-30,0.0974
1998-05-01,0.0959
1998-05-04,0.0982
1998-05-05,0.0981
1998-05-06,0.1023
1998-05-07,0.1040
1998-05-08,0.1037
1998-05-11,0.1050
1998-05-12,0.1070
1998-05-13,0.1055
1998-05-14,0.1064
1998-05-15,0.1052
1998-05-18,0.1037
1998-05-19,0.1018
1998-05-20,0.1032
1998-05-21,0.1037
1998-05-22,0.1021
1998-05-26,0.0992
1998-05-27,0.0974
1998-05-28,0.0965
1998-05-29,0.0968
1998-06-01,0.0949
1998-06-02,0.0943
1998-06-03,0.0949
1998-06-04,0.0931
1998-06-05,0.0948
1998-06-08,0.0921
1998-06-09,0.0899
1998-06-10,0.0865
1998-06-11,0.0889
1998-06-12,0.0882
1998-06-15,0.0881
1998-06-16,0.0900
1998-06-17,0.0940
1998-06-18,0.0941
1998-06-19,0.0940
1998-06-22,0.0916
1998-06-23,0.0914
1998-06-24,0.0934
1998-06-25,0.0975
1998-06-26,0.1005
1998-06-29,0.1026
1998-06-30,0.0977
1998-07-01,0.0970
1998-07-02,0.0972
1998-07-06,0.0964
1998-07-07,0.0951
1998-07-08,0.0942
1998-07-09,0.0945
1998-07-10,0.0970
1998-07-13,0.0980
1998-07-14,0.0969
1998-07-15,0.0990
1998-07-16,0.0979
1998-07-17,0.1001
1998-07-20,0.1012
1998-07-21,0.0965
1998-07-22,0.0943
1998-07-23,0.0970
1998-07-24,0.0959
1998-07-27,0.0951
1998-07-28,0.0965
1998-07-29,0.0969
